blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,redWardsPlaced,redWardsDestroyed,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalMinionsKilled,redTotalJungleMinionsKilled
0,43,5,1,8,2,11,1,1,0,0,17554,7.2,204,51,3255,1724,17,1,1,0,0,0,0,14299,6.8,211,46
0,18,1,0,7,10,8,0,0,0,0,15543,6.4,193,44,-3333,-2568,13,5,12,0,0,0,0,18876,7,234,40
1,16,4,1,8,0,12,1,1,0,0,17519,7.2,222,52,3272,1914,15,2,0,0,0,0,0,14247,6.6,232,52
1,12,2,1,11,7,11,2,1,1,0,17788,7,178,50,1655,2014,17,2,12,0,0,0,0,16133,6.4,195,22
1,17,3,0,8,7,14,0,0,0,0,17261,6.8,219,44,-112,-198,12,2,8,1,1,0,0,17373,7,221,52
0,18,4,1,5,4,5,1,0,1,0,16313,6.8,234,45,-220,67,35,4,5,1,1,0,0,16533,7.2,232,48
0,16,2,0,0,7,0,0,0,0,0,12774,6.6,199,44,-4538,-2876,23,3,13,1,1,0,0,17312,6.8,250,57
0,26,2,0,4,9,3,0,0,0,0,16003,7.2,229,61,-1515,-4,13,4,11,2,1,1,0,17518,7.2,219,56
0,15,5,1,7,7,6,1,1,0,0,15472,6.8,181,54,-1851,-1875,18,4,4,0,0,0,0,17323,7.2,211,56
1,11,3,0,4,6,5,1,0,1,0,16697,7,233,69,601,-303,42,5,9,1,1,0,0,16096,7.2,230,53
1,20,2,1,8,7,12,1,1,0,0,17065,7,229,48,878,460,12,7,8,0,0,0,0,16187,6.8,204,52
0,17,3,0,4,4,5,0,0,0,0,15374,7,221,48,405,11,14,2,3,0,0,0,0,14969,6.8,205,56
1,17,4,0,8,8,9,2,1,1,0,17882,6.8,205,64,1667,1183,17,2,9,0,0,0,0,16215,6.8,194,36
0,44,1,0,7,12,12,1,0,1,0,16548,6.8,192,56,-2775,-2872,28,1,10,1,1,0,0,19323,7.4,220,45
1,11,0,1,14,5,9,1,1,0,0,19433,7,213,46,4483,3132,13,1,5,0,0,0,0,14950,6.4,176,49
0,17,3,1,4,10,7,1,1,0,0,14719,6.6,200,40,-2317,-1800,16,2,10,1,0,1,0,17036,7,194,45
0,14,2,0,7,10,3,0,0,0,0,16418,6.8,199,52,-1517,-62,19,5,14,1,1,0,0,17935,6.8,211,48
0,18,1,0,5,7,9,0,0,0,0,16566,7.2,216,44,-418,-611,14,3,4,1,1,0,0,16984,7.2,208,58
0,13,2,0,10,10,8,1,0,1,0,18524,7,194,58,85,1243,18,3,14,1,1,0,0,18439,6.6,182,47
0,54,2,1,8,4,6,2,1,1,0,16774,7.2,240,48,300,-568,12,2,5,0,0,0,0,16474,7.4,231,68
0,16,6,0,3,4,2,1,0,1,0,15527,6.8,223,48,-564,-298,19,4,7,1,1,0,0,16091,7,246,67
0,17,2,0,2,8,1,1,0,1,0,14154,6.8,206,60,-3597,-2757,16,4,5,1,1,0,0,17751,7.2,243,56
1,22,4,0,8,6,7,1,1,0,0,18070,7.2,237,53,1263,590,50,1,9,0,0,0,0,16807,7.4,205,72
0,18,4,0,6,7,9,1,1,0,0,15689,6.6,171,63,-808,-266,13,3,9,0,0,0,0,16497,6.8,211,52
0,41,4,1,9,6,10,1,1,0,0,17090,7.2,216,44,989,755,17,2,5,0,0,0,0,16101,6.8,213,56
0,18,6,1,1,5,0,1,1,0,0,14524,6.4,234,64,-2527,-1697,18,3,7,1,0,1,0,17051,7,238,42
0,16,3,1,3,2,4,1,1,0,0,15496,6.6,238,42,1559,131,15,1,3,1,0,1,0,13937,6.6,197,54
1,15,1,1,8,4,7,0,0,0,0,17972,7.4,254,37,2455,2080,14,0,3,0,0,0,0,15517,6.8,214,57
0,39,4,0,4,8,5,0,0,0,0,15124,6.6,185,50,-2588,-1355,16,6,9,0,0,0,0,17712,6.8,217,43
1,15,6,1,4,4,7,0,0,0,0,16784,7.2,267,47,992,-861,14,2,5,1,1,0,0,15792,7.2,224,80
1,14,2,0,12,5,10,1,1,0,0,19296,7.4,222,56,3611,2136,15,1,7,0,0,0,0,15685,6.8,180,46
1,16,3,0,13,9,12,0,0,0,0,18734,7.2,187,55,2355,884,14,1,8,1,1,0,0,16379,6.8,200,56
1,12,3,1,7,4,6,1,1,0,0,17914,7,240,62,3410,2524,38,1,7,0,0,0,0,14504,6.4,187,48
1,15,3,0,10,7,12,0,0,0,0,17892,7,197,52,1017,547,15,2,7,1,1,0,0,16875,7,201,48
0,14,3,1,4,8,4,1,1,0,0,16250,6.8,236,49,-1497,-1252,17,3,13,0,0,0,0,17747,7.2,225,64
0,18,2,1,5,6,7,1,1,0,0,15850,6.2,210,51,29,-1552,65,4,8,0,0,0,0,15821,6.6,222,31
0,16,2,0,6,4,4,1,1,0,0,16505,6.8,245,50,1110,-225,16,2,3,0,0,0,0,15395,7.4,212,58
0,22,1,1,9,3,16,1,0,1,0,18741,7.2,243,44,3447,1976,15,3,6,1,1,0,0,15294,6.8,210,68
0,10,0,0,8,10,10,0,0,0,0,17051,7,208,42,-530,485,13,3,9,1,1,0,0,17581,6.8,191,40
0,39,1,0,7,6,7,0,0,0,0,15551,6.4,176,42,-259,-576,14,2,6,0,0,0,0,15810,6.6,173,49
0,19,0,1,6,8,4,1,1,0,0,16455,7.2,217,56,-411,374,23,3,14,0,0,0,0,16866,7.2,215,49
0,16,5,1,10,8,12,1,1,0,0,17357,7,191,59,-310,570,27,2,9,1,0,1,0,17667,7.2,194,56
0,12,4,0,6,4,5,1,0,1,0,16293,7,229,40,929,1008,15,2,5,0,0,0,0,15364,7,227,54
1,30,3,1,6,4,5,1,1,0,0,16541,6.8,211,51,1568,2039,20,3,5,0,0,0,0,14973,6.6,208,46
1,19,6,0,4,5,5,1,1,0,0,16331,7.2,246,60,-462,542,18,5,8,0,0,0,0,16793,6.8,273,49
0,16,4,0,7,12,4,0,0,0,0,16115,7,193,52,-3032,-1859,14,4,7,0,0,0,0,19147,7.2,243,47
0,35,2,1,6,5,6,0,0,0,0,16575,7,233,50,-134,-146,16,3,6,1,1,0,0,16709,7.2,242,68
0,17,3,0,3,2,6,2,1,1,0,15097,7,226,40,-971,-1447,38,2,2,0,0,0,0,16068,7.2,253,57
0,13,1,0,7,6,8,2,1,1,0,16514,6.8,216,50,-594,-1344,9,2,11,0,0,0,0,17108,7,242,55
1,20,7,1,11,2,16,0,0,0,0,19770,7.2,232,48,5120,3137,16,3,2,2,1,1,0,14650,6.4,191,64
1,15,2,0,5,5,4,0,0,0,0,16450,7.2,222,72,296,1046,12,4,8,2,1,1,0,16154,7,220,60
0,12,2,1,6,3,5,0,0,0,0,16007,6.8,221,40,1201,695,12,0,3,1,1,0,0,14806,6.8,209,40
0,17,4,1,4,5,4,2,1,1,0,16552,7.2,227,57,334,145,16,3,9,0,0,0,0,16218,6.8,225,56
0,17,2,0,5,5,4,0,0,0,0,15750,6.8,216,49,259,473,38,4,6,0,0,0,0,15491,6.6,200,43
1,37,2,1,7,4,6,2,1,1,0,17162,7.6,249,44,3035,3792,19,2,3,0,0,0,0,14127,6.6,170,47
0,49,4,0,10,13,9,2,1,1,0,17743,7,194,50,-1223,-1046,17,0,10,0,0,0,0,18966,7.2,198,61
0,48,1,1,5,4,5,1,1,0,0,15527,6.4,185,44,625,-873,15,1,2,0,0,0,0,14902,7,226,44
0,38,3,0,4,9,4,0,0,0,0,15585,7.2,216,55,-2017,-659,12,3,12,0,0,0,0,17602,7.2,220,49
1,17,2,0,7,2,5,1,0,1,0,17026,6.8,254,40,2439,2360,17,1,2,0,0,0,0,14587,6.6,230,41
1,37,3,1,6,5,7,1,1,0,0,16149,7,217,44,-549,-323,15,3,5,0,0,0,0,16698,6.8,233,59
1,19,2,0,8,3,7,1,1,0,0,18003,7.4,248,77,3034,1983,15,4,2,0,0,0,0,14969,7,211,52
1,16,1,1,7,6,10,1,1,0,0,16497,7,201,57,787,-575,17,3,2,0,0,0,0,15710,7,232,42
1,19,5,1,6,9,8,1,0,1,0,16711,7,217,52,-927,-200,18,3,10,1,1,0,0,17638,6.8,229,46
0,14,4,1,5,6,5,1,1,0,0,15414,6.8,208,48,-599,-288,16,1,5,0,0,0,0,16013,6.8,218,50
0,18,3,0,13,10,17,0,0,0,0,19372,7,201,47,1734,1173,15,2,17,1,1,0,0,17638,6.6,195,40
1,16,2,0,7,7,7,1,0,1,0,17215,7,256,47,324,2076,19,5,13,0,0,0,0,16891,6.6,234,42
0,17,4,0,7,9,7,0,0,0,0,17177,6.8,228,68,-1885,-210,20,3,10,1,1,0,0,19062,7.2,236,56
0,18,3,1,9,7,13,1,1,0,0,17682,6.6,195,51,724,241,40,3,9,0,0,0,0,16958,6.6,229,48
0,13,1,0,10,6,10,0,0,0,0,16744,7,183,42,-645,426,13,1,3,0,0,0,0,17389,7,224,52
0,17,2,0,8,5,10,1,0,1,0,17812,7,234,41,2554,2046,13,3,4,1,1,0,0,15258,6.6,212,35
0,15,3,0,1,6,1,0,0,0,0,14971,6.6,255,55,-1390,-446,16,2,4,2,1,1,0,16361,6.8,226,52
0,64,4,0,7,9,13,1,1,0,0,17432,7,200,52,-399,-1348,29,4,11,0,0,0,0,17831,7,203,48
1,12,1,0,3,5,3,1,0,1,0,15341,6.8,215,59,-85,1665,16,3,9,1,1,0,0,15426,6.6,202,40
1,17,3,1,6,1,6,0,0,0,0,17357,7.2,234,51,4111,2823,22,1,0,1,1,0,0,13246,6.6,208,53
0,17,6,0,2,4,2,0,0,0,0,14747,6.8,245,47,-1356,-501,17,2,3,1,1,0,0,16103,7,261,48
0,15,3,0,6,5,9,1,1,0,0,15368,6.4,169,55,71,-679,16,2,2,0,0,0,0,15297,6.4,198,51
1,18,2,1,5,2,5,1,1,0,0,15931,7,231,49,393,111,16,2,3,0,0,0,0,15538,6.8,255,51
0,15,1,0,8,8,5,0,0,0,0,17188,6.6,229,35,809,645,11,1,10,1,0,1,0,16379,6.6,191,47
1,19,3,0,7,6,12,1,1,0,0,17737,7,220,48,1126,549,51,0,10,0,0,0,0,16611,7.2,228,55
1,16,3,0,4,4,3,1,1,0,0,15024,7,217,49,-1243,-1261,15,3,6,1,0,1,0,16267,7,221,62
0,14,1,1,8,7,8,1,0,1,0,17562,6.8,203,49,1269,739,14,2,9,1,1,0,0,16293,6.8,199,48
0,13,2,0,3,2,6,0,0,0,0,14509,6.8,191,52,-1749,-1247,16,3,3,2,1,1,0,16258,6.8,251,65
1,17,1,1,9,2,8,1,0,1,0,18650,7.4,234,55,4128,3128,17,2,2,0,0,0,0,14522,6.6,243,45
1,40,1,1,7,4,8,0,0,0,0,15818,6.6,205,36,656,-439,19,3,3,0,0,0,0,15162,6.8,200,53
0,19,1,0,5,5,4,1,0,1,0,15550,6.8,218,43,-1324,-615,16,4,7,1,1,0,0,16874,6.8,257,64
0,14,3,1,7,5,9,0,0,0,0,16655,7.2,208,50,791,1064,34,1,6,2,1,1,0,15864,6.8,212,58
1,19,4,0,2,6,2,0,0,0,0,14790,6.8,223,71,-3075,-244,16,0,7,1,1,0,0,17865,7,266,47
1,22,2,1,7,3,10,0,0,0,0,17755,7.2,254,48,2864,3193,14,3,3,0,0,0,0,14891,6.4,221,41
0,17,2,1,5,6,10,1,0,1,0,14566,6.4,182,37,-2061,-2046,11,0,7,1,1,0,0,16627,7,200,50
1,19,2,1,5,4,8,1,1,0,0,15983,6.8,219,50,544,-289,13,5,6,0,0,0,0,15439,6.8,218,49
0,13,2,0,6,5,4,1,1,0,0,15655,6.8,203,53,-693,-919,14,1,5,0,0,0,0,16348,7,234,56
1,17,2,1,8,3,7,0,0,0,0,17840,6.8,233,40,3047,1616,19,6,3,1,1,0,0,14793,6.6,229,54
0,17,0,1,4,5,3,2,1,1,0,16018,7.2,215,68,-599,192,17,5,10,0,0,0,0,16617,6.8,242,48
1,19,1,0,1,6,1,0,0,0,0,13719,6.4,213,31,-3247,-3783,14,2,5,2,1,1,0,16966,7.2,237,58
1,14,1,0,9,6,9,0,0,0,0,17633,7.2,206,54,1703,1809,16,1,7,0,0,0,0,15930,6.8,210,40
1,16,3,0,2,7,4,1,1,0,0,14558,6.8,206,63,-2564,-1959,18,3,8,1,0,1,0,17122,7.2,222,48
0,11,1,0,4,3,3,1,1,0,0,15080,7,208,56,-401,-439,37,1,3,0,0,0,0,15481,7.4,232,53
1,22,3,0,3,5,3,0,0,0,0,15970,7,245,59,24,-286,18,1,1,0,0,0,0,15946,6.8,249,53
0,16,2,0,4,5,2,1,1,0,0,15581,7,239,58,-460,935,12,4,4,1,0,1,0,16041,7,223,46
1,14,5,1,6,3,8,1,1,0,0,17352,6.8,257,63,1963,804,45,2,7,0,0,0,0,15389,6.8,210,52
1,14,2,1,4,7,6,1,0,1,0,15289,7,210,52,-1041,-1114,10,1,5,1,1,0,0,16330,6.8,196,52
0,35,3,1,8,4,11,1,1,0,0,17857,7.2,239,51,2374,1332,16,3,3,0,0,0,0,15483,7,239,52
0,16,1,1,7,5,10,1,0,1,0,16940,6.8,232,40,1523,-576,14,3,6,1,1,0,0,15417,6.8,185,58
0,16,4,0,9,6,9,1,1,0,0,17059,7,214,52,977,1247,16,1,5,0,0,0,0,16082,6.6,203,52
1,24,3,0,6,5,12,0,0,0,0,17074,7.2,242,64,519,1436,62,3,7,1,1,0,0,16555,6.6,232,52
1,17,0,1,7,6,4,0,0,0,0,16466,6.8,185,52,59,-305,12,4,10,2,1,1,0,16407,7,210,53
1,14,2,0,12,3,11,2,1,1,0,19082,7.2,226,52,4305,2244,38,1,2,0,0,0,0,14777,6.6,216,44
0,18,3,1,5,5,4,0,0,0,0,16864,7,247,51,874,-554,17,2,5,2,1,1,0,15990,7.2,232,56
0,18,1,0,5,9,6,0,0,0,0,14988,6.6,200,40,-2824,-2021,16,4,10,0,0,0,0,17812,6.8,222,56
1,39,2,0,13,10,13,0,0,0,0,18886,7.2,188,56,845,1049,13,1,7,0,0,0,0,18041,7,214,39
1,16,2,1,2,6,6,0,0,0,0,15223,6.8,213,64,-713,-897,12,2,3,0,0,0,0,15936,6.8,228,44
1,26,4,0,5,3,6,2,1,1,0,15947,7,219,64,402,890,14,5,3,0,0,0,0,15545,7,237,55
0,15,2,1,4,5,1,0,0,0,0,14473,6.8,185,53,-2485,-1570,31,2,2,1,1,0,0,16958,7.2,263,54
0,12,4,1,7,4,5,1,1,0,0,17214,7,235,48,1746,2273,14,4,6,0,0,0,0,15468,6.8,205,56
0,39,1,0,3,9,6,0,0,0,0,14515,6.6,175,64,-4152,-1948,18,9,14,1,1,0,0,18667,7,253,40
0,13,0,0,4,13,4,0,0,0,0,14979,6.6,194,46,-4686,-2937,14,1,13,1,1,0,0,19665,7.4,208,47
0,17,1,0,1,2,2,0,0,0,0,13863,6.8,219,40,-1336,-1242,16,3,1,1,1,0,0,15199,7,226,75
0,11,1,1,5,6,5,0,0,0,0,15978,6.8,225,50,455,-1138,15,2,7,0,0,0,0,15523,7,191,40
0,22,2,1,9,7,10,0,0,0,0,18400,7.2,221,60,2746,1975,39,1,10,1,1,0,0,15654,6.6,164,52
0,15,2,0,4,6,7,1,1,0,0,15520,7,207,59,-1949,-1983,37,2,10,1,0,1,0,17469,7.2,230,56
0,17,2,1,2,9,3,0,0,0,0,13367,6.4,157,52,-4081,-1994,19,5,11,1,1,0,0,17448,7.2,216,44
1,14,2,0,10,5,7,1,1,0,0,17687,6.8,213,56,2159,2100,15,2,5,0,0,0,0,15528,6.8,180,52
1,19,3,0,11,8,8,0,0,0,0,17663,6.6,193,30,16,-639,15,4,6,2,1,1,0,17647,7,227,42
0,22,0,0,6,10,5,0,0,0,0,16108,6.4,211,42,-1701,-771,16,2,16,0,0,0,0,17809,6.8,190,52
1,13,3,0,3,3,5,1,1,0,0,14697,6.6,229,44,-780,-1068,15,2,3,1,0,1,0,15477,7,236,59
0,11,6,0,5,9,4,0,0,0,0,15106,7,200,36,-2793,83,21,3,12,1,0,1,0,17899,6.8,215,35
0,16,2,1,7,3,12,0,0,0,0,16175,6.6,202,45,1426,524,13,0,2,0,0,0,0,14749,6.6,204,53
1,12,2,1,10,8,10,1,1,0,0,18787,7,231,48,1876,1668,56,3,10,0,0,0,0,16911,6.8,203,28
1,12,3,0,9,3,10,0,0,0,0,17460,7,217,40,2338,1009,14,1,3,1,0,1,0,15122,6.6,192,52
0,18,1,0,9,5,5,1,0,1,0,16835,6.8,200,48,606,533,13,3,6,0,0,0,0,16229,6.8,211,55
0,15,4,0,8,10,11,2,1,1,0,17351,6.6,204,44,-780,63,26,4,14,0,0,0,0,18131,6.8,193,52
1,17,2,1,6,2,4,0,0,0,0,16412,7,235,47,1211,751,14,6,2,1,1,0,0,15201,6.6,249,52
1,17,0,0,5,4,8,1,0,1,0,15040,6.8,197,44,-1964,-963,11,1,4,0,0,0,0,17004,7.2,260,72
0,14,3,0,5,4,3,0,0,0,0,16293,6.8,218,55,1006,1171,17,2,5,1,1,0,0,15287,6.6,207,52
0,16,6,0,6,4,5,1,1,0,0,16249,6.8,221,40,444,1056,23,3,4,1,0,1,0,15805,7,213,51
1,13,2,0,2,4,2,1,1,0,0,15312,7,250,61,-961,-725,16,4,3,0,0,0,0,16273,7.2,250,56
1,14,3,1,6,3,6,1,1,0,0,16432,7,240,44,1804,1547,33,2,3,0,0,0,0,14628,6.8,200,43
0,13,2,0,6,8,7,1,1,0,0,16326,6.8,236,40,-1114,-417,33,2,12,0,0,0,0,17440,7,241,47
0,14,1,0,0,5,0,0,0,0,0,13561,6.6,220,51,-1958,-1775,15,3,4,1,1,0,0,15519,7,223,37
1,12,2,0,5,6,3,0,0,0,0,15897,6.8,219,53,-453,659,49,1,10,1,1,0,0,16350,7,188,48
0,15,2,0,6,8,6,1,0,1,0,16005,6.6,188,58,-1205,-1042,17,4,6,1,1,0,0,17210,7.2,232,34
0,16,1,1,5,6,6,1,1,0,0,15907,6.6,211,67,-393,-2719,19,5,9,0,0,0,0,16300,7,211,56
0,13,6,1,9,2,12,0,0,0,0,17440,7,213,36,3422,1091,44,1,1,0,0,0,0,14018,6.8,216,56
0,12,3,0,1,5,2,0,0,0,0,14257,6.6,230,44,-3234,-2889,17,3,9,0,0,0,0,17491,7.2,247,68
0,52,2,0,2,10,1,0,0,0,0,14817,6.4,212,60,-3264,-1507,16,2,11,1,1,0,0,18081,7,211,40
0,14,1,0,0,1,0,0,0,0,0,14713,7,261,53,-388,-1004,10,4,1,1,1,0,0,15101,7,264,56
0,27,7,0,6,6,11,0,0,0,0,16319,6.6,214,39,52,554,18,8,6,1,0,1,0,16267,6.6,235,36
0,38,1,0,10,8,14,1,1,0,0,18294,7.4,204,43,1058,527,12,1,12,0,0,0,0,17236,7,210,46
0,14,2,0,3,7,2,0,0,0,0,14415,6.8,213,61,-3505,-1473,18,3,9,1,1,0,0,17920,7.2,226,70
0,15,1,1,10,6,17,0,0,0,0,17634,6.6,193,35,2031,1004,18,1,6,0,0,0,0,15603,6.4,196,38
1,18,1,0,6,2,7,1,1,0,0,17062,7.2,235,64,2436,2608,12,5,3,1,0,1,0,14626,7,203,60
0,10,2,1,8,12,8,0,0,0,0,17237,7,213,41,-1133,-714,57,0,12,1,1,0,0,18370,7.4,196,46
1,17,3,1,10,6,8,0,0,0,0,18093,7.4,222,42,1864,1877,18,3,7,1,1,0,0,16229,6.6,189,62
0,15,4,1,7,7,9,0,0,0,0,16276,6.6,215,40,273,-1195,16,3,2,1,0,1,0,16003,7.2,196,48
1,18,1,1,6,5,6,0,0,0,0,16471,6.8,246,36,1450,763,18,2,3,0,0,0,0,15021,6.8,200,40
1,18,4,1,5,1,5,2,1,1,0,16951,7.2,270,43,1341,-85,77,4,1,0,0,0,0,15610,7.2,254,76
1,16,1,0,7,5,8,0,0,0,0,17830,7,214,55,1299,8,12,3,4,2,1,1,0,16531,7.2,217,64
0,46,2,1,11,8,13,0,0,0,0,16886,6.6,172,39,-2107,-1458,14,0,8,1,1,0,0,18993,7.2,189,60
0,18,4,1,4,3,5,1,1,0,0,16122,6.8,223,44,385,-1446,16,5,2,1,0,1,0,15737,7.2,240,64
0,22,3,1,12,10,16,1,0,1,0,19784,7,241,41,1680,473,19,5,16,0,0,0,0,18104,7,197,35
1,41,3,0,3,5,3,1,1,0,0,15118,7.2,222,63,-769,891,13,3,9,1,0,1,0,15887,7,208,56
1,14,3,1,6,3,6,0,0,0,0,16195,7,214,35,2254,1870,14,1,1,0,0,0,0,13941,6.2,193,56
1,17,5,0,2,2,2,0,0,0,0,15423,6.8,227,60,699,753,16,2,3,1,1,0,0,14724,6.8,232,46
0,38,1,1,9,5,8,0,0,0,0,18174,7,232,55,3242,2227,34,3,7,1,1,0,0,14932,6.8,191,40
1,17,1,1,7,4,6,0,0,0,0,16649,7,212,52,1535,220,11,2,4,2,1,1,0,15114,7,222,53
1,14,0,1,9,8,9,0,0,0,0,16818,6.6,208,44,-141,222,14,0,11,1,1,0,0,16959,6.8,164,48
0,15,1,0,3,4,3,0,0,0,0,15604,7,227,65,-557,625,16,1,6,2,1,1,0,16161,6.8,216,57
1,15,3,0,4,11,3,0,0,0,0,14927,6.4,195,44,-2597,-1718,20,3,10,1,1,0,0,17524,7,221,46
1,39,0,1,5,7,4,0,0,0,0,16247,6.8,189,52,-820,-575,16,5,6,1,1,0,0,17067,7,222,57
0,18,4,1,5,4,6,0,0,0,0,16166,7,198,47,180,-192,18,4,2,1,1,0,0,15986,7,212,80
0,18,3,1,5,9,4,0,0,0,0,15815,7,202,56,-2234,-1264,18,3,8,2,1,1,0,18049,7.4,258,48
1,25,2,1,6,7,6,0,0,0,0,16246,7,193,45,-766,-577,15,3,9,1,1,0,0,17012,7.2,204,61
0,13,2,1,5,6,4,0,0,0,0,15701,7,212,42,-662,-951,14,3,3,2,1,1,0,16363,7,243,52
0,14,0,0,8,12,5,0,0,0,0,16024,7,212,46,-2370,-2104,18,3,10,1,1,0,0,18394,7.4,194,61
1,16,4,1,11,2,8,1,1,0,0,19038,7.4,252,46,4090,2523,14,3,3,0,0,0,0,14948,7,214,68
1,58,2,1,5,7,10,1,1,0,0,14492,6.4,176,48,-2828,-1814,16,3,4,1,0,1,0,17320,6.6,217,54
0,14,2,1,3,8,6,0,0,0,0,15193,6.8,232,57,-1810,-2661,16,0,2,1,1,0,0,17003,7,235,65
0,15,1,1,4,8,0,0,0,0,0,13362,6.4,155,34,-4968,-4165,12,3,4,1,1,0,0,18330,7.2,240,67
1,14,2,1,1,3,1,1,1,0,0,14832,7,228,60,-196,-282,18,2,4,0,0,0,0,15028,7,226,48
1,16,4,1,9,2,12,1,1,0,0,17664,7,221,46,2946,1011,13,5,4,0,0,0,0,14718,6.6,236,46
1,45,5,0,6,7,8,1,1,0,0,17046,7.4,217,67,307,2085,16,7,7,0,0,0,0,16739,7,256,40
0,38,4,1,3,0,3,0,0,0,0,15984,6.8,261,49,1916,632,16,0,0,0,0,0,0,14068,6.8,224,72
1,13,1,1,12,9,18,0,0,0,0,18748,6.8,195,45,1212,77,13,1,8,1,1,0,0,17536,7,193,52
1,17,3,1,5,1,6,0,0,0,0,16733,7.2,231,62,1901,1126,14,4,1,2,1,1,0,14832,7,239,68
0,58,2,0,6,12,12,1,1,0,0,15417,6.4,154,51,-4032,-2866,35,4,11,0,0,0,0,19449,7,232,52
0,18,3,1,10,6,7,1,1,0,0,18302,7.2,215,40,2617,1172,15,4,4,1,0,1,0,15685,6.8,178,63
1,36,7,1,6,4,11,1,1,0,0,16612,6.8,218,56,1094,287,18,2,4,0,0,0,0,15518,6.8,221,60
1,57,5,1,6,4,3,0,0,0,0,16601,7,242,52,1235,1010,15,3,5,0,0,0,0,15366,6.8,201,44
1,15,2,1,9,3,9,0,0,0,0,16963,7,245,37,2609,681,17,3,2,1,1,0,0,14354,7,209,52
0,12,6,1,5,8,4,0,0,0,0,16116,6.8,233,43,-89,-953,16,2,3,1,1,0,0,16205,6.8,213,52
0,19,4,0,5,12,5,0,0,0,0,15341,6.4,188,32,-3588,-1795,14,6,13,1,1,0,0,18929,6.6,230,44
0,14,5,0,2,8,2,0,0,0,0,14177,6.4,196,54,-2115,-2872,18,2,18,1,1,0,0,16292,7,200,43
0,17,4,1,7,4,11,0,0,0,0,17308,7.2,213,44,1589,-197,16,3,1,2,1,1,0,15719,7,232,70
0,24,1,1,4,5,5,0,0,0,0,15758,6.4,211,50,628,-558,52,1,9,1,1,0,0,15130,6.8,205,37
0,13,1,1,8,10,14,1,1,0,0,17275,6.8,204,55,-604,-1254,37,5,16,0,0,0,0,17879,7,186,52
0,11,1,1,7,10,4,1,1,0,0,16505,6.6,206,39,-1861,-1195,13,0,11,0,0,0,0,18366,7,221,44
0,16,4,1,8,3,13,0,0,0,0,18093,7.2,238,51,2774,1134,40,6,3,1,1,0,0,15319,6.8,230,47
0,11,2,0,7,9,5,0,0,0,0,15939,6.6,205,31,-1323,-1025,15,0,6,0,0,0,0,17262,6.8,167,34
0,59,1,0,0,1,0,1,1,0,0,14457,7,230,72,-832,541,20,0,1,0,0,0,0,15289,7,267,63
1,19,1,1,7,0,8,0,0,0,0,16688,7.2,233,60,3060,2469,32,0,0,1,1,0,0,13628,6.8,222,57
0,14,1,0,2,7,1,0,0,0,0,14873,6.8,205,72,-2304,31,15,1,9,1,1,0,0,17177,7,238,44
0,21,0,0,4,7,4,0,0,0,0,15259,7,214,63,-1396,-92,14,6,7,1,1,0,0,16655,6.6,250,48
1,14,0,1,10,3,9,1,1,0,0,18096,7.2,242,46,3738,4262,11,4,4,0,0,0,0,14358,6.4,198,47
1,15,2,1,5,3,5,1,0,1,0,16153,6.8,227,35,1184,-80,42,3,3,1,1,0,0,14969,7,208,70
0,16,5,0,10,11,12,0,0,0,0,17788,6.8,159,59,-275,-739,20,4,7,0,0,0,0,18063,7,212,55
1,42,2,1,8,3,6,0,0,0,0,16532,7.2,229,40,1558,785,34,2,2,1,0,1,0,14974,7,206,56
0,27,2,1,3,6,4,0,0,0,0,15742,7,214,64,-750,-276,18,2,6,1,1,0,0,16492,7.2,232,52
0,15,0,0,6,8,6,0,0,0,0,16132,6.8,199,57,-1850,-1016,16,2,9,1,1,0,0,17982,7.4,243,54
0,73,0,1,9,8,10,0,0,0,0,17350,7.2,202,45,620,874,16,2,8,0,0,0,0,16730,6.6,211,49
0,15,2,0,3,8,2,0,0,0,0,13875,6.6,209,36,-3866,-1987,23,3,10,1,1,0,0,17741,7.2,227,47
1,17,3,0,1,1,1,1,0,1,0,14969,6.8,252,48,1089,33,49,2,0,0,0,0,0,13880,6.8,212,47
1,36,3,0,9,7,6,2,1,1,0,17195,7.2,178,75,827,1271,17,1,7,0,0,0,0,16368,6.8,201,46
0,16,4,1,4,5,3,0,0,0,0,15347,7,234,46,-1374,-1041,22,0,7,2,1,1,0,16721,6.8,238,57
1,15,2,0,10,3,13,1,1,0,0,18290,7.6,248,44,3943,4243,15,2,4,0,0,0,0,14347,6.4,200,51
0,17,3,0,5,3,5,1,0,1,0,16176,7.2,221,60,543,1065,10,4,4,0,0,0,0,15633,6.8,257,51
0,15,2,1,6,6,7,1,1,0,0,16148,6.8,200,45,-1106,-1434,15,2,9,1,0,1,0,17254,6.6,216,70
1,14,1,1,3,4,4,2,1,1,0,15612,7,214,72,-1011,-309,18,2,6,0,0,0,0,16623,7.2,239,65
1,18,2,0,5,4,7,1,0,1,0,16104,7,231,48,1039,589,16,5,3,1,1,0,0,15065,6.8,205,47
